No.,Time,Source,Destination,Protocol,Length,Info,label
2800,599.871035,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
2801,599.871356,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
2802,600.167004,150.171.22.12,192.168.43.164,TCP,54,443  >  61881 [ACK] Seq=12914 Ack=42043 Win=4194048 Len=0,0
2803,600.167004,150.171.22.12,192.168.43.164,TCP,54,443  >  61881 [ACK] Seq=12914 Ack=42078 Win=4194048 Len=0,0
2804,600.46379,192.168.43.164,104.18.32.47,TCP,1454,61933  >  443 [ACK] Seq=65838 Ack=24436 Win=65792 Len=1400 [TCP PDU reassembled in 2808],0
2805,600.46379,192.168.43.164,104.18.32.47,TCP,1454,61933  >  443 [ACK] Seq=67238 Ack=24436 Win=65792 Len=1400 [TCP PDU reassembled in 2808],0
2806,600.46379,192.168.43.164,104.18.32.47,TCP,1454,61933  >  443 [ACK] Seq=68638 Ack=24436 Win=65792 Len=1400 [TCP PDU reassembled in 2808],0
2807,600.46379,192.168.43.164,104.18.32.47,TCP,1454,61933  >  443 [ACK] Seq=70038 Ack=24436 Win=65792 Len=1400 [TCP PDU reassembled in 2808],0
2808,600.46379,192.168.43.164,104.18.32.47,TLSv1.3,210,Application Data,1
2809,600.464022,192.168.43.164,104.18.32.47,TLSv1.3,93,Application Data,1
2810,600.464092,192.168.43.164,104.18.32.47,TLSv1.3,1216,Application Data,1
2811,600.680745,104.18.32.47,192.168.43.164,TCP,54,443  >  61933 [ACK] Seq=24436 Ack=71594 Win=147456 Len=0,0
2812,600.680745,104.18.32.47,192.168.43.164,TCP,54,443  >  61933 [ACK] Seq=24436 Ack=71633 Win=147456 Len=0,0
2813,600.680745,104.18.32.47,192.168.43.164,TCP,54,443  >  61933 [ACK] Seq=24436 Ack=72795 Win=147456 Len=0,0
2814,600.680745,104.18.32.47,192.168.43.164,TLSv1.3,93,Application Data,1
2815,600.72723,192.168.43.164,104.18.32.47,TCP,54,61933  >  443 [ACK] Seq=72795 Ack=24475 Win=65536 Len=0,0
2816,600.836984,192.168.43.164,3.233.158.25,TCP,55,[TCP Keep-Alive] 61937  >  443 [ACK] Seq=4044 Ack=4365 Win=65024 Len=1,0
2817,600.837106,192.168.43.164,3.233.158.25,TCP,55,[TCP Keep-Alive] 61938  >  443 [ACK] Seq=2041 Ack=3529 Win=65792 Len=1,0
2818,600.986819,104.18.32.47,192.168.43.164,TLSv1.3,343,Application Data,1
2819,600.986819,104.18.32.47,192.168.43.164,TLSv1.3,101,Application Data,1
2820,600.986819,104.18.32.47,192.168.43.164,TLSv1.3,85,Application Data,1
2821,600.98691,192.168.43.164,104.18.32.47,TCP,54,61933  >  443 [ACK] Seq=72795 Ack=24842 Win=65280 Len=0,0
2822,600.98822,192.168.43.164,104.18.32.47,TLSv1.3,89,Application Data,1
2823,601.190104,104.18.32.47,192.168.43.164,TCP,54,443  >  61933 [ACK] Seq=24842 Ack=72830 Win=147456 Len=0,0
2824,601.190104,3.233.158.25,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61938 [ACK] Seq=3529 Ack=2042 Win=35840 Len=0 SLE=2041 SRE=2042,0
2825,601.190104,3.233.158.25,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61937 [ACK] Seq=4365 Ack=4045 Win=40448 Len=0 SLE=4044 SRE=4045,0
2826,601.45139,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb22,TCP,86,[TCP Retransmission] 61951  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2827,602.623933,fe80::745a:18ff:fe00:395c,fe80::256:8c86:9af1:99eb,ICMPv6,86,Neighbor Solicitation for fe80::256:8c86:9af1:99eb from 76:5a:18:00:39:5c,1
2828,602.624002,fe80::256:8c86:9af1:99eb,fe80::745a:18ff:fe00:395c,ICMPv6,86,"Neighbor Advertisement fe80::256:8c86:9af1:99eb (sol, ovr) is at f8:54:f6:b8:ba:39",1
2829,603.30152,fe80::256:8c86:9af1:99eb,ff02::1:ff00:395c,ICMPv6,86,Neighbor Solicitation for fe80::745a:18ff:fe00:395c from f8:54:f6:b8:ba:39,1
2830,603.314395,fe80::745a:18ff:fe00:395c,fe80::256:8c86:9af1:99eb,ICMPv6,86,"Neighbor Advertisement fe80::745a:18ff:fe00:395c (rtr, sol, ovr) is at 76:5a:18:00:39:5c",1
2831,603.31742,AzureWaveTec_b8:ba:39,Broadcast,ARP,42,Who has 192.168.43.1? Tell 192.168.43.164,1
2832,603.322018,76:5a:18:00:39:5c,AzureWaveTec_b8:ba:39,ARP,42,192.168.43.1 is at 76:5a:18:00:39:5c,1
2833,603.334119,192.168.43.164,192.168.43.1,DNS,76,Standard query 0x1449 AAAA dns.msftncsi.com,0
2834,603.339248,192.168.43.1,192.168.43.164,DNS,104,Standard query response 0x1449 AAAA dns.msftncsi.com AAAA fd3e:4f5a:5b81::1,0
2835,605.456735,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb22,TCP,86,[TCP Retransmission] 61951  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2836,607.466251,192.168.43.164,172.64.155.209,TCP,55,[TCP Keep-Alive] 61943  >  443 [ACK] Seq=2123 Ack=1904 Win=65792 Len=1,0
2837,607.641219,172.64.155.209,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61943 [ACK] Seq=1904 Ack=2124 Win=73728 Len=0 SLE=2123 SRE=2124,0
2838,609.486806,192.168.43.164,150.171.22.12,TCP,1454,61881  >  443 [ACK] Seq=42078 Ack=12914 Win=65024 Len=1400 [TCP PDU reassembled in 2842],0
2839,609.486806,192.168.43.164,150.171.22.12,TCP,1454,61881  >  443 [ACK] Seq=43478 Ack=12914 Win=65024 Len=1400 [TCP PDU reassembled in 2842],0
2840,609.486806,192.168.43.164,150.171.22.12,TCP,1454,61881  >  443 [ACK] Seq=44878 Ack=12914 Win=65024 Len=1400 [TCP PDU reassembled in 2842],0
2841,609.486806,192.168.43.164,150.171.22.12,TCP,1454,61881  >  443 [ACK] Seq=46278 Ack=12914 Win=65024 Len=1400 [TCP PDU reassembled in 2842],0
2842,609.486806,192.168.43.164,150.171.22.12,TLSv1.3,1204,Application Data,1
2843,609.4871,192.168.43.164,150.171.22.12,TLSv1.3,416,Application Data,1
2844,609.840489,192.168.43.164,150.171.22.12,TCP,1454,"[TCP Retransmission] 61881  >  443 [PSH, ACK] Seq=47790 Ack=12914 Win=65024 Len=1400",0
2845,609.848877,150.171.22.12,192.168.43.164,TCP,54,443  >  61881 [ACK] Seq=12914 Ack=43478 Win=4194304 Len=0,0
2846,609.848877,150.171.22.12,192.168.43.164,TCP,54,443  >  61881 [ACK] Seq=12914 Ack=49190 Win=4194304 Len=0,0
2847,609.996664,150.171.22.12,192.168.43.164,TCP,66,[TCP Dup ACK 2846#1] 443  >  61881 [ACK] Seq=12914 Ack=49190 Win=4194304 Len=0 SLE=47790 SRE=49190,0
2848,610.021666,150.171.22.12,192.168.43.164,TLSv1.3,229,Application Data,1
2849,610.077882,192.168.43.164,150.171.22.12,TCP,54,61881  >  443 [ACK] Seq=49190 Ack=13089 Win=65024 Len=0,0
2850,610.885089,192.168.43.164,48.218.107.40,TLSv1.3,103,Application Data,1
2851,611.224908,48.218.107.40,192.168.43.164,TLSv1.3,92,Application Data,1
2852,611.279337,192.168.43.164,48.218.107.40,TCP,54,61885  >  443 [ACK] Seq=4548 Ack=8427 Win=66304 Len=0,0
2853,613.461638,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb22,TCP,86,[TCP Retransmission] 61951  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2854,615.116305,150.171.22.12,192.168.43.164,TLSv1.3,93,Application Data,1
2855,615.116305,150.171.22.12,192.168.43.164,TCP,93,"[TCP Retransmission] 443  >  61881 [PSH, ACK] Seq=13089 Ack=49190 Win=4194304 Len=39",0
2856,615.116393,192.168.43.164,150.171.22.12,TCP,66,61881  >  443 [ACK] Seq=49190 Ack=13128 Win=64768 Len=0 SLE=13089 SRE=13128,0
2857,615.132876,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
2858,615.133004,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
2859,615.218789,150.171.22.12,192.168.43.164,TCP,54,443  >  61881 [ACK] Seq=13128 Ack=49225 Win=4194304 Len=0,0
2860,615.218789,150.171.22.12,192.168.43.164,TCP,54,443  >  61881 [ACK] Seq=13128 Ack=49260 Win=4194304 Len=0,0
2861,615.730842,3.233.158.25,192.168.43.164,TLSv1.3,528,"Application Data, Application Data",1
2862,615.730842,3.233.158.25,192.168.43.164,TCP,54,"443  >  61938 [FIN, ACK] Seq=4003 Ack=2042 Win=35840 Len=0",0
2863,615.730842,3.233.158.25,192.168.43.164,TLSv1.3,93,Application Data,1
2864,615.730946,192.168.43.164,3.233.158.25,TCP,54,61938  >  443 [ACK] Seq=2042 Ack=4004 Win=65280 Len=0,0
2865,615.731557,192.168.43.164,3.233.158.25,TCP,54,"61937  >  443 [FIN, ACK] Seq=4045 Ack=4404 Win=65024 Len=0",0
2866,616.037945,3.233.158.25,192.168.43.164,TLSv1.3,78,Application Data,1
2867,616.037945,3.233.158.25,192.168.43.164,TCP,54,"443  >  61937 [FIN, ACK] Seq=4428 Ack=4046 Win=40448 Len=0",0
2868,616.038018,192.168.43.164,3.233.158.25,TCP,54,"61937  >  443 [RST, ACK] Seq=4046 Ack=4428 Win=0 Len=0",1
2869,619.476182,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb40,TCP,86,61953  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2870,620.47672,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb40,TCP,86,[TCP Retransmission] 61953  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2871,621.173283,192.168.43.164,4.224.93.21,TLSv1.2,111,Application Data,0
2872,621.363475,4.224.93.21,192.168.43.164,TLSv1.2,100,Application Data,0
2873,621.410883,192.168.43.164,4.224.93.21,TCP,54,61892  >  443 [ACK] Seq=2022 Ack=5461 Win=66560 Len=0,0
2874,622.484474,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb40,TCP,86,[TCP Retransmission] 61953  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2875,626.493687,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb40,TCP,86,[TCP Retransmission] 61953  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2876,626.841123,192.168.43.164,104.18.32.47,TCP,55,[TCP Keep-Alive] 61941  >  443 [ACK] Seq=7244 Ack=3586 Win=65792 Len=1,0
2877,626.995214,104.18.32.47,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61941 [ACK] Seq=3586 Ack=7245 Win=90112 Len=0 SLE=7244 SRE=7245,0
2878,627.473518,fe80::256:8c86:9af1:99eb,fe80::745a:18ff:fe00:395c,ICMPv6,86,Neighbor Solicitation for fe80::745a:18ff:fe00:395c from f8:54:f6:b8:ba:39,1
2879,627.483195,fe80::745a:18ff:fe00:395c,fe80::256:8c86:9af1:99eb,ICMPv6,78,"Neighbor Advertisement fe80::745a:18ff:fe00:395c (rtr, sol)",1
2880,628.309332,192.168.43.164,192.168.43.1,DNS,83,Standard query 0xd81f A www.msftconnecttest.com,0
2881,628.309332,192.168.43.164,192.168.43.1,DNS,84,Standard query 0x3a56 A ipv6.msftconnecttest.com,0
2882,628.309653,192.168.43.164,192.168.43.1,DNS,84,Standard query 0xecae AAAA ipv6.msftconnecttest.com,0
2883,628.310175,192.168.43.164,192.168.43.1,DNS,83,Standard query 0x01cd AAAA www.msftconnecttest.com,0
2884,628.325138,192.168.43.1,192.168.43.164,DNS,214,Standard query response 0x3a56 A ipv6.msftconnecttest.com CNAME ncsiv6-geo.trafficmanager.net CNAME ipv6.msftconnecttest.com.edgesuite.net CNAME a1968.i6g1.akamai.net,0
2885,628.326572,192.168.43.1,192.168.43.164,DNS,201,Standard query response 0x01cd AAAA www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net,0
2886,628.428434,192.168.43.1,192.168.43.164,DNS,227,Standard query response 0xd81f A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net A 23.48.245.203 A 23.48.245.178,0
2887,628.428434,192.168.43.1,192.168.43.164,DNS,264,Standard query response 0xecae AAAA ipv6.msftconnecttest.com CNAME ncsiv6-geo.trafficmanager.net CNAME ipv6.msftconnecttest.com.edgesuite.net CNAME a1968.i6g1.akamai.net AAAA 2600:140f:e400::172e:bb22 AAAA 2600:140f:e400::172e:bb40,0
2888,628.430086,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb22,TCP,86,61955  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2889,628.430102,192.168.43.164,23.48.245.203,TCP,66,61954  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,0
2890,628.633194,23.48.245.203,192.168.43.164,TCP,66,"80  >  61954 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400 SACK_PERM WS=128",0
2891,628.633305,192.168.43.164,23.48.245.203,TCP,54,61954  >  80 [ACK] Seq=1 Ack=1 Win=65792 Len=0,0
2892,628.633807,192.168.43.164,23.48.245.203,HTTP,165,GET /connecttest.txt HTTP/1.1 ,0
2893,628.736922,23.48.245.203,192.168.43.164,TCP,66,"[TCP Out-Of-Order] 80  >  61954 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400 SACK_PERM WS=128",0
2894,628.736922,23.48.245.203,192.168.43.164,TCP,54,80  >  61954 [ACK] Seq=1 Ack=112 Win=64256 Len=0,0
2895,628.736978,192.168.43.164,23.48.245.203,TCP,66,[TCP Dup ACK 2891#1] 61954  >  80 [ACK] Seq=112 Ack=1 Win=65792 Len=0 SLE=0 SRE=1,0
2896,628.838256,23.48.245.203,192.168.43.164,HTTP,241,HTTP/1.1 200 OK  (text/plain),0
2897,628.838256,23.48.245.203,192.168.43.164,TCP,54,"80  >  61954 [FIN, ACK] Seq=188 Ack=112 Win=64256 Len=0",0
2898,628.838349,192.168.43.164,23.48.245.203,TCP,54,61954  >  80 [ACK] Seq=112 Ack=189 Win=65536 Len=0,0
2899,628.8384,192.168.43.164,23.48.245.203,TCP,54,"61954  >  80 [FIN, ACK] Seq=112 Ack=189 Win=65536 Len=0",0
2900,628.895975,192.168.43.164,74.125.68.188,TCP,55,[TCP Keep-Alive] 61864  >  5228 [ACK] Seq=1973 Ack=8345 Win=65024 Len=1,0
2901,629.145506,74.125.68.188,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 5228  >  61864 [ACK] Seq=8345 Ack=1974 Win=268032 Len=0 SLE=1973 SRE=1974,0
2902,629.433965,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb22,TCP,86,[TCP Retransmission] 61955  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2903,629.497744,192.168.43.164,23.48.245.203,TCP,54,"[TCP Retransmission] 61954  >  80 [FIN, ACK] Seq=112 Ack=189 Win=65536 Len=0",0
2904,629.657248,23.48.245.203,192.168.43.164,TCP,54,80  >  61954 [ACK] Seq=189 Ack=113 Win=64256 Len=0,0
2905,629.862019,150.171.22.12,192.168.43.164,TLSv1.3,93,Application Data,1
2906,629.878276,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
2907,629.878881,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
2908,629.964638,150.171.22.12,192.168.43.164,TCP,54,443  >  61881 [ACK] Seq=13167 Ack=49330 Win=4194048 Len=0,0
2909,631.438042,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb22,TCP,86,[TCP Retransmission] 61955  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2910,632.116631,76:5a:18:00:39:5c,AzureWaveTec_b8:ba:39,ARP,42,Who has 192.168.43.164? Tell 192.168.43.1,1
2911,632.116662,AzureWaveTec_b8:ba:39,76:5a:18:00:39:5c,ARP,42,192.168.43.164 is at f8:54:f6:b8:ba:39,1
2912,632.524346,fe80::745a:18ff:fe00:395c,fe80::256:8c86:9af1:99eb,ICMPv6,86,Neighbor Solicitation for fe80::256:8c86:9af1:99eb from 76:5a:18:00:39:5c,1
2913,632.524407,fe80::256:8c86:9af1:99eb,fe80::745a:18ff:fe00:395c,ICMPv6,86,"Neighbor Advertisement fe80::256:8c86:9af1:99eb (sol, ovr) is at f8:54:f6:b8:ba:39",1
2914,633.317154,fe80::256:8c86:9af1:99eb,ff02::1:ff00:395c,ICMPv6,86,Neighbor Solicitation for fe80::745a:18ff:fe00:395c from f8:54:f6:b8:ba:39,1
2915,633.330671,fe80::745a:18ff:fe00:395c,fe80::256:8c86:9af1:99eb,ICMPv6,86,"Neighbor Advertisement fe80::745a:18ff:fe00:395c (rtr, sol, ovr) is at 76:5a:18:00:39:5c",1
2916,633.343558,AzureWaveTec_b8:ba:39,Broadcast,ARP,42,Who has 192.168.43.1? Tell 192.168.43.164,1
2917,633.448121,76:5a:18:00:39:5c,AzureWaveTec_b8:ba:39,ARP,42,192.168.43.1 is at 76:5a:18:00:39:5c,1
2918,633.478275,192.168.43.164,192.168.43.1,DNS,76,Standard query 0x1cfc AAAA dns.msftncsi.com,0
2919,633.481792,192.168.43.1,192.168.43.164,DNS,104,Standard query response 0x1cfc AAAA dns.msftncsi.com AAAA fd3e:4f5a:5b81::1,0
2920,635.45117,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb22,TCP,86,[TCP Retransmission] 61955  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2921,635.959877,192.168.43.164,104.18.32.47,TCP,55,[TCP Keep-Alive] 61934  >  443 [ACK] Seq=2120 Ack=1904 Win=65792 Len=1,0
2922,636.108433,104.18.32.47,192.168.43.164,TCP,66,[TCP Keep-Alive ACK] 443  >  61934 [ACK] Seq=1904 Ack=2121 Win=73728 Len=0 SLE=2120 SRE=2121,0
2923,638.808881,192.168.43.164,192.168.43.1,DNS,92,Standard query 0x3333 A mobile.events.data.microsoft.com,0
2924,638.809945,192.168.43.164,192.168.43.1,DNS,92,Standard query 0x2832 AAAA mobile.events.data.microsoft.com,0
2925,638.970709,192.168.43.164,192.168.43.1,DNS,92,Standard query 0x3333 A mobile.events.data.microsoft.com,0
2926,638.971029,192.168.43.164,192.168.43.1,DNS,92,Standard query 0x2832 AAAA mobile.events.data.microsoft.com,0
2927,638.974826,192.168.43.1,192.168.43.164,DNS,212,Standard query response 0x3333 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdeus14.eastus.cloudapp.azure.com A 20.42.65.90,0
2928,638.97496,192.168.43.1,192.168.43.164,DNS,257,Standard query response 0x2832 AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdeus14.eastus.cloudapp.azure.com SOA ns1-201.azure-dns.com,0
2929,638.976405,192.168.43.164,20.42.65.90,TCP,66,61956  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,0
2930,638.977114,192.168.43.164,20.42.65.90,TCP,66,61957  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,0
2931,639.078173,192.168.43.1,192.168.43.164,DNS,212,Standard query response 0x3333 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdeus14.eastus.cloudapp.azure.com A 20.42.65.90,0
2932,639.078173,192.168.43.1,192.168.43.164,DNS,257,Standard query response 0x2832 AAAA mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdeus14.eastus.cloudapp.azure.com SOA ns1-201.azure-dns.com,0
2933,639.283135,20.42.65.90,192.168.43.164,TCP,66,"443  >  61957 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM",0
2934,639.283135,20.42.65.90,192.168.43.164,TCP,66,"443  >  61956 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM",0
2935,639.28328,192.168.43.164,20.42.65.90,TCP,54,61957  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0,0
2936,639.283362,192.168.43.164,20.42.65.90,TCP,54,61956  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0,0
2937,639.284302,192.168.43.164,20.42.65.90,TLSv1.3,571,Client Hello (SNI=mobile.events.data.microsoft.com),1
2938,639.285026,192.168.43.164,20.42.65.90,TLSv1.3,571,Client Hello (SNI=mobile.events.data.microsoft.com),1
2939,639.590614,20.42.65.90,192.168.43.164,TLSv1.3,153,"Hello Retry Request, Change Cipher Spec",1
2940,639.590614,20.42.65.90,192.168.43.164,TLSv1.3,153,"Hello Retry Request, Change Cipher Spec",1
2941,639.59268,192.168.43.164,20.42.65.90,TLSv1.3,491,"Change Cipher Spec, Client Hello (SNI=mobile.events.data.microsoft.com)",1
2942,639.594779,192.168.43.164,20.42.65.90,TLSv1.3,491,"Change Cipher Spec, Client Hello (SNI=mobile.events.data.microsoft.com)",1
2943,640.102371,20.42.65.90,192.168.43.164,TLSv1.3,4254,Server Hello,1
2944,640.102371,20.42.65.90,192.168.43.164,TLSv1.3,389,Application Data,1
2945,640.102469,192.168.43.164,20.42.65.90,TCP,54,61957  >  443 [ACK] Seq=955 Ack=4635 Win=65792 Len=0,0
2946,640.106311,192.168.43.164,20.42.65.90,TLSv1.3,1454,Application Data,1
2947,640.106311,192.168.43.164,20.42.65.90,TLSv1.3,586,Application Data,1
2948,640.106623,20.42.65.90,192.168.43.164,TLSv1.3,4254,Server Hello,1
2949,640.10695,192.168.43.164,20.42.65.90,TCP,54,61956  >  443 [ACK] Seq=955 Ack=4300 Win=65792 Len=0,0
2950,640.107186,20.42.65.90,192.168.43.164,TLSv1.3,389,Application Data,1
2951,640.107203,192.168.43.164,20.42.65.90,TCP,54,61956  >  443 [ACK] Seq=955 Ack=4635 Win=65280 Len=0,0
2952,640.110484,192.168.43.164,20.42.65.90,TLSv1.3,1454,Application Data,1
2953,640.110484,192.168.43.164,20.42.65.90,TCP,1454,61956  >  443 [ACK] Seq=2355 Ack=4635 Win=65280 Len=1400 [TCP PDU reassembled in 2959],0
2954,640.110484,192.168.43.164,20.42.65.90,TCP,1454,61956  >  443 [ACK] Seq=3755 Ack=4635 Win=65280 Len=1400 [TCP PDU reassembled in 2959],0
2955,640.110484,192.168.43.164,20.42.65.90,TCP,1454,61956  >  443 [ACK] Seq=5155 Ack=4635 Win=65280 Len=1400 [TCP PDU reassembled in 2959],0
2956,640.110484,192.168.43.164,20.42.65.90,TCP,1454,61956  >  443 [ACK] Seq=6555 Ack=4635 Win=65280 Len=1400 [TCP PDU reassembled in 2959],0
2957,640.110484,192.168.43.164,20.42.65.90,TCP,1454,61956  >  443 [ACK] Seq=7955 Ack=4635 Win=65280 Len=1400 [TCP PDU reassembled in 2959],0
2958,640.110484,192.168.43.164,20.42.65.90,TCP,1454,61956  >  443 [ACK] Seq=9355 Ack=4635 Win=65280 Len=1400 [TCP PDU reassembled in 2959],0
2959,640.110484,192.168.43.164,20.42.65.90,TLSv1.3,1154,Application Data,1
2960,640.409611,20.42.65.90,192.168.43.164,TCP,54,443  >  61957 [ACK] Seq=4635 Ack=2887 Win=4194304 Len=0,0
2961,640.409611,20.42.65.90,192.168.43.164,TLSv1.3,157,Application Data,1
2962,640.409611,20.42.65.90,192.168.43.164,TLSv1.3,519,Application Data,1
2963,640.409611,20.42.65.90,192.168.43.164,TCP,54,443  >  61956 [ACK] Seq=4635 Ack=2355 Win=4194304 Len=0,0
2964,640.409611,20.42.65.90,192.168.43.164,TLSv1.3,157,Application Data,1
2965,640.409773,192.168.43.164,20.42.65.90,TCP,54,61957  >  443 [ACK] Seq=2887 Ack=5204 Win=65024 Len=0,0
2966,640.410213,20.42.65.90,192.168.43.164,TCP,54,443  >  61956 [ACK] Seq=4738 Ack=3755 Win=4194304 Len=0,0
2967,640.410213,20.42.65.90,192.168.43.164,TCP,54,443  >  61956 [ACK] Seq=4738 Ack=5155 Win=4194304 Len=0,0
2968,640.410213,20.42.65.90,192.168.43.164,TCP,54,443  >  61956 [ACK] Seq=4738 Ack=6555 Win=4194304 Len=0,0
2969,640.410213,20.42.65.90,192.168.43.164,TCP,54,443  >  61956 [ACK] Seq=4738 Ack=7955 Win=4194304 Len=0,0
2970,640.410213,20.42.65.90,192.168.43.164,TCP,54,443  >  61956 [ACK] Seq=4738 Ack=9355 Win=4194304 Len=0,0
2971,640.410767,20.42.65.90,192.168.43.164,TCP,54,443  >  61956 [ACK] Seq=4738 Ack=11855 Win=4194304 Len=0,0
2972,640.410767,20.42.65.90,192.168.43.164,TLSv1.3,519,Application Data,1
2973,640.410807,192.168.43.164,20.42.65.90,TCP,54,61956  >  443 [ACK] Seq=11855 Ack=5204 Win=64768 Len=0,0
2974,640.411208,192.168.43.164,20.42.65.90,TLSv1.3,78,Application Data,1
2975,640.411533,192.168.43.164,20.42.65.90,TCP,54,"61957  >  443 [FIN, ACK] Seq=2911 Ack=5204 Win=65024 Len=0",0
2976,640.413502,192.168.43.164,20.42.65.90,TLSv1.3,78,Application Data,1
2977,640.41379,192.168.43.164,20.42.65.90,TCP,54,"61956  >  443 [FIN, ACK] Seq=11879 Ack=5204 Win=64768 Len=0",0
2978,640.71609,20.42.65.90,192.168.43.164,TCP,54,[TCP Dup ACK 2960#1] 443  >  61957 [ACK] Seq=5204 Ack=2887 Win=4194304 Len=0,0
2979,640.71609,20.42.65.90,192.168.43.164,TCP,54,443  >  61957 [ACK] Seq=5204 Ack=2912 Win=4194304 Len=0,0
2980,640.71609,20.42.65.90,192.168.43.164,TCP,54,[TCP Dup ACK 2971#1] 443  >  61956 [ACK] Seq=5204 Ack=11855 Win=4194304 Len=0,0
2981,640.71609,20.42.65.90,192.168.43.164,TCP,54,443  >  61956 [ACK] Seq=5204 Ack=11880 Win=4194304 Len=0,0
2982,643.455977,2401:4900:1a54:1802:6144:3bc9:3fe2:2fa1,2600:140f:e400::172e:bb22,TCP,86,[TCP Retransmission] 61955  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM,0
2983,644.660478,192.168.43.164,3.233.158.25,TCP,55,[TCP Keep-Alive] 61949  >  443 [ACK] Seq=3827 Ack=4366 Win=65792 Len=1,0
2984,644.6606,192.168.43.164,3.233.158.25,TCP,55,[TCP Keep-Alive] 61952  >  443 [ACK] Seq=1834 Ack=3529 Win=66816 Len=1,0
2985,644.814103,150.171.22.12,192.168.43.164,TLSv1.3,93,Application Data,1
2986,644.817075,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
2987,644.817436,192.168.43.164,150.171.22.12,TLSv1.3,89,Application Data,1
